"AC"," According to the second paragraph, not knowing that they are seeing a theater piece allows viewers to avoid the etiquette of theatergoing and engage with the action and concepts of an unfolding drama as if these actions and concepts were real. This is a good match with the first statement. The third paragraph refers to â€œscripted charactersâ€ in invisible theater, so you cannot infer that invisible theater is best described as improvised. (It may be possible in real life for scripted characters to engage in improvised acting, but you cannot infer this from the passage.) Another reference to dialogue â€¦ set up by invisible theater performers weighs against invisible theater being improvisational. The third paragraph begins, Boal has documented various successful instances of invisible theater in which non-performers â€¦ take unplanned public-minded action in response to the dialogue and events set up by invisible theater performers. The last sentence of the passage also states that â€¦the goal of guerilla theater is to get people talking publicly. Thus, you can infer that actions taken by the audience once the performance is over can be one measure of success of a theater piece, and thus the third statement is true."
"A"," In the first sentence, the author calls invisible theater and guerrilla theater two forms of street theater with similar origins but very different approaches. This is a good match with (A). (B) is incorrect because the passage doesnâ€™t say which form is more effective. (C) is too broad and the evolution is not the focus. (D) fails because the passage states clearly â€” and describes in great detail â€” the fact that â€œinvisible theater conceals its performative nature whereas guerrilla theater flaunts it.â€ (E) is much too broad, as the passage does not cover all artistic life in public places."
"AB"," The first statement is true, as the third paragraph goes into great detail about invisible theaterâ€™s goal of encouraging public-minded talk, and the passage ends with â€œthe goal of guerrilla theater is to get people talking publicly.â€ The second statement is justified because you are told in the first paragraph that Both forms take place exclusively in public places. The third choice is only explicitly stated in regard to guerilla theater; invisible theater is only said to involve the audience."
"C"," The professors gave diplomas to the people who were the least able to answer questions as a way to mock the universityâ€™s decision. (A) does not have to be true because the passage merely discusses the form of the professorsâ€™ protest. (B) cannot be justified since it doesnâ€™t have to be true that the professors believed that result would follow. Similarly, (D) is wrong because it is not certain that the professors considered the legality of their actions. (E) is not justifiable â€” no information is given about any particular polices the professors decried."
"AC"," The first statement, if true, would contradict the assumption of invisible theater that removing the boundary between performer and audience encourages involvement. The second statement describes a very likely result, and a goal, of invisible theater, and thus would not â€œundermineâ€ the principle of invisible theater. The third statement describes a situation where the goal of invisible theater â€” a lively debate about public issues â€” was already happening, and invisible theater ruined it! This would definitely undermine the principle of invisible theater."
"ABC"," You are told in this passage that widespread genomic changes would wreak physiological havoc, such as cancer (statement I). You are also told in the second paragraph that many organisms have also adapted beneficial mechanisms to induce genetic change. In short, some genetic changes are bad, but others are beneficial. The third paragraph explains how genetic change is important to immune functioning (statement II), and the last line of the passage tells you â€œthis process is regulated by T cells to prevent harmful mutations,â€ so the third statement is also justified."
"C"," The word seemingly indicates that the changes are not really haphazard. â€œSeemingly haphazardâ€ refers to â€œprogrammed genetic mutation.â€ The â€œthisâ€ in this seemingly haphazard process of programmed genetic mutation harks back to â€œgenetic recombination,â€ so you can be sure that (C) is a match. Some of the other answers may be true â€” (D) certainly is â€” but do not answer the question."
"ABC"," Pro-death signaling is given in a list of cellular mechanisms that stymie genetic changes. Stymie means â€œhinder.â€ Statement I is true. These cellular mechanisms are called ubiquitous, which means â€œexisting everywhere,â€ so certainly they are â€œvery common.â€ Statement II is also true. In the final sentence of the paragraph, you are told, malfunctions in molecular players that safeguard against mutagenesis, such as the protein p53, have been implicated in diseases such as cancer. Since the malfunction of p53 may cause cancer, you can infer that p53, when properly functioning, may work against cancer. That means Statement III is also true."
"A"," You are told that T cells need a large repertoire of receptors in order to be able to recognize a wide variety of pathogens. Then: Relying only on a genetically encoded repertoire would be disadvantageously limitingâ€”analogous to having only a few dozen language phrases with which to respond to the nearly infinite potential combinations of words in a conversation. Instead, the repertoire is generated by a process of genetic recombinationâ€¦ In this analogy, the language phrases are the repertoire of receptors; just as a speaker must respond to a nearly infinite body of language combinations, T cells must also have a large repertoire so they can respond to a wide variety of pathogens. You are told that the way this repertoire is increased is through genetic recombination. Note that (B) is out of scope, (C) is the exact opposite of what is being described, (D) is a distortion based on another analogy in the passage (also, an analogy on the GRE would not be â€œmeant to elucidateâ€ another analogy!), and (E) refers to the first paragraph, not the analogy in question."
"A"," In the analogy referenced, the â€œlanguage phrasesâ€ are receptors that can respond to various pathogens. The nearly infinite potential combinations of words is what a speaker must respond to â€” the reason a speaker needs a wide repertoire of language. Similarly, the wide variety of pathogens is the reason T cells need such a wide variety of receptors."
"BC"," You are told that Haberman focuses the brunt of his criticism on teachers who have been insufficiently trained for the realities of the modern school environment and whose prejudices, lack of deep content knowledge, and excessive focus on order and discipline profoundly limit their effectiveness. The word compromise in the question stem means something like â€œhurtâ€ or â€œlimit.â€ Note that Haberman thinks that too much order and discipline is hurting teachersâ€™ effectiveness, so the first choice is the opposite of what you want. The other two choices match up with lack of deep content knowledge and prejudices, respectively."
"D"," The quotes are present to make the point that the students who are referenced â€” non-white, immigrant, or non-English-speaking children â€” are NOT exceptions. Rather, they are the class the teacher is poorly prepared to teach. Habermanâ€™s point is that the teacher is the problem, not the students. (E) seems to reflect a truth that Haberman is railing against, but has nothing to do with the question (â€œexceptionsâ€ refers to students, not teachers)."
"AB"," You are told that Decadent authors embraced artifice over nature, and that Huysmansâ€™s protagonist in an example of Decadent writing surrounds himself with perfume, among other items. You can thus infer that at least one follower of the Decadent movement considered perfume to be an example of artifice, and that he held it to have surpassed, or be superior to, natural entities. But you do not know that Huysmans enjoyed surrounding himself with the perfumeâ€”only that his character did so."
"ABC"," All three of the features are listed as characteristic of the Naturalist movement. Vehicle for the scientific method matches extending the scientific method, while focused on the effects of environment on shaping character and elaborated on the way inherited traits influenced human behavior both match the passageâ€™s claim that Naturalism stressed the influence of environment and heredity upon the individual psyche. If Decadent authors embraced any of these literary practices, this would bring their work closer in line with Naturalism."
"C"," In the first paragraph, you are told that one limitation of the classical method is the reliance on average measurements: it is impossible to distinguish a uniform population of cells expressing intermediate quantities of a molecule from a population composed of separate low and high expressers. This is a good match for choice (C). Note that (A) is precisely what you want to measure (not a limitation), and (E) is a distortion â€” it is not preferable to capture only average levels. This goes against the main point of both paragraphs."
"AC"," According to the passage, flow cytometry and RNA FISH are examples of single-cell measurement technology, so the first statement is true. Much of the wording in the second statement â€” it is impossible to distinguish a uniform population of cells expressing intermediate quantities of a molecule â€” is lifted from a sentence in the first paragraph, talking about classical methods â€” not the newer, single-celled measurement technologies. Finally, you are told that flow cytometry and RNA FISH have made it possible to capture â€¦ the distribution of the moleculeâ€™s expression within the population, which is a good match for the wording in the third statement."
"C"," You are asked for the choice NOT in the passage. You are told that Portugal once mined Angola for slaves and raw material, so (A) and (B) are out. The beginning of the passage concerns Portugal taking over Angola over a period beginning in the 16th century and culminating in the 1920â€™s, so kill (D). The passage refers to Angolan independence in 1975 â€” since that date is during the 20th century (1900â€™s = 20th century, 2000â€™s = 21st century, etc.), kill (E). You are told that a civil war in Angola lasted until 2002, not a war against the Portuguese, so (C) is the answer."
"B"," The grand stroke of irony the author refers to is Angola helping Portugal. Why is this ironic? You are told that the country that once mined Angola for slaves and raw material is now virtually helplessâ€¦ (B) is the best match. (A) and (E) are not at all ironic. While (C) and (D) at least present some kind of contrast, they are not the stroke of irony to which the author refers."
"E"," You are told that Gageâ€™s physical injury affected his personality, that the part of his brain that was damaged is now known to be related to morality, and that Gage literally lost one (or more) of the modules in his modular brain system. (E) is a good match. (A) is the opposite of what is being argued. (B) is not indicated by the passage (and really goes against common sense). (C) may be true but is not the reason the author presented the example. (D) relates to the previous paragraph, not to Phineas Gage."
"A"," The author is saying that, if the brain has a director, then that director would need its own director â€” and, presumably, that director would need a director, etc. The expression â€œbegging the questionâ€ isnâ€™t really about a question; the other two choices are traps."
"B"," A â€œunitary entityâ€ would NOT be split into parts, or modules. While Aristotle and Descartes believed that the mind survived death, and lived long enough ago that they couldnâ€™t have been aware that certain aspects of personality are known to be controlled by certain areas of the brain, the question is not only about Aristotle and Descartes â€” it is about all advocates of a unitary view of the mind (you are told that, historically, that includes â€œvirtually every thinkerâ€). You simply do not have enough information about these thinkers to know whether they think the mind survives death, or whether some of them (more modern thinkers, presumably) are aware of current research into the brain."
"A"," The first paragraph of the passage stats that oxytocin treatments are often tried in isolated cases and the overall effects are without evaluation. The passage then describes a small study that seems promising, but makes no definitive claims. Therefore, it is likely that the author would agree that the effects of oxytocin require further evaluation. Answer choice (B) is incorrect, as the passage states the opposite, that oxytocin is not a â€œcure-all.â€ Although the author focuses on the effects of oxytocin for those that are not able to interpret social cues, answer choice (C) is incorrect, as the author does not state that the drug would not be useful for those that can already do so. The author specifically addresses (D) in the passage, stating that the hormone oxytocin increases feelings of calm and social bonding. Finally, answer choice (E) is incorrect, as the author never addresses oxytocin as an oral treatment."
"D"," The passage states that, the experiment showed that the oxytocin had the greatest affect on those who were least able to evaluate emotions properly when given the control. Thus, you can infer that those with the least ability to naturally infer emotions, e.g., the ones who might need it most, reaped the greatest benefits of the hormone. Additionally, (A) is incorrect, as the passage does not discuss inconclusiveness based on sample size. (B) is incorrect, as it incorrectly pairs the known effects of the hormone in the brain with the results of the student study. (C) is incorrect, as the passage does not address the ability of the students to recognize expressions, just the relative change between the controlled salt water dose and the oxytocin. Finally, (E) is incorrect for a similar reason: the passage does not state that the subtler the expression the more difficult it was for students to identify, just that some expressions that were used were subtler than others."
"A"," The experiment was related to studentsâ€™ ability to recognize emotions from facial expressions, not their ability to tell faces apart. (B) is mentioned in the first sentence of the last paragraph of the passage. (C) is addressed throughout the second passage, first when it is stated that, either a control dose of salt water was given and then by comparing awareness after exposure to oxytocin to the controlled salt water dose. (D) is explicitly stated in the second sentence of the second paragraph. Finally, (E) is explicitly addressed in the last sentence of the second paragraph."
"BC"," You are told that Anansi originated with the Ashanti people in Ghana, so the first statement is untrue. However, you are told that in Jamaican folklore, Anansi outsmarts other animal-god characters, so those characters must exist. Since Anansi is called â€œAunt Nancyâ€ in the United States and is from Ghana, Anansi is known on at least two continents."
"A"," In the first paragraph of the passage, the author describes the discovery of the cosmic microwave background. In the second, he or she explains why the cosmic microwave exists and its implications to science. Therefore, the author writes this passage to describe the discovery and reason for the cosmic microwave background. Answer choice (B) is incorrect, as the author cites one example of an accidental discovery, but does not explain how multiple discoveries can be made accidentally. (C) and (D) are incorrect, as the author does not argue or defend, respectively. Finally, the main theory presented in the passage is the cosmic microwave background, whereas (E) incorrectly makes it seem as though the authorâ€™s intent is to defend the Big Bang and that the cosmic microwave background is only a subordinate idea."
"C"," The second sentence in the first paragraph states that just an instant after the Big Bang, all matter in the universe was so energetic, or hot, that it existed as free particles known as quarks. The paragraph proceeds in sequential order, and thus this event happened soonest after the Big Bang. The events described in (A) and (B) are said to have happened approximately 400,000 years after the Big Bang. Answer choice (D) describes the present state of the cosmic microwave background, 13.6 billion years later. Answer choice (E) is never addressed in the passage, and thus cannot be the correct answer."
"D"," The passage states that Penzias and Wilson accidentally discovered the cosmic microwave background, and did not even understand what they had found until after consulting the Princeton group. Clearly, they did not initially understand the implications of their result. (A) is incorrect, as the passage does not describe the important of the signal for which Penzias and Wilson were originally searching. (B) is incorrect, as the passage never discusses the Princeton instrumentation used for searching for the cosmic microwave background. The capabilities of the telescope used by Penzias and Wilson is never discussed, thus (C) is not supported. Finally, the opposite of (E) is stated in the passage, which says that Penzias and Wilson convinced themselves that their signal was real before approaching the Princeton team."
"BC"," Sousa argues against mechanical music based on the grounds that it is insincere, and that it will decrease music in the home and music played or sung by amateurs, as well as music instruction in education. The first statement is an example of one of the things Sousa was afraid of â€” vocal instruction being less a normal part of education â€” and thus does not â€œcontradict.â€ The second statement is an example of the phonograph increasing amateur music playing and â€œdomestic music,â€ so this does contradict Sousaâ€™s point. Finally, the third statement is an example of recorded music being more sincere than live music, so this definitely contradicts Sousaâ€™s point."
"D"," Here, chest really does mean â€œpart of the human body,â€ not â€œa trunk or treasury.â€ The statement about the â€œnationalâ€ throat and chest comes right after a worry that music will become the province of machines and professional singers only. Thus, the â€œnational chestâ€ is a reference to regular peopleâ€™s singing."
"","The blackbody emits just as much energy per unit time as it absorbs; the electromagnetic spectrum of the emitted energy, howeverâ€¦ (second sentence). The second sentence of the paragraph, after the semicolon, states that the electromagnetic spectrum of the emitted energy of a blackbody is completely determined by temperature and no other properties. Therefore, the only variable that defines the electromagnetic spectrum of a blackbody is temperature, as stated in the second sentence."
"A"," The passage states in the first sentence that an idealized blackbody is an object that reflects zero incident electromagnetic radiation. Therefore, if an object reflects incident electromagnetic radiation, it cannot be an idealized blackbody and the first statement can be properly inferred. The second statement, however, cannot be inferred as the passage states that a possible Doppler shift can cause a fundamental change in the original spectral characteristics of reflected electromagnetic radiation. Finally, for the third statement, the passage states that any object that absorbs all incident electromagnetic radiation is a perfect blackbody. However, you are told that a microscopic â€œforestâ€ of vertically aligned single-wall carbon nanotubes of varying heights applied to a surface is the closest that scientists have come to thus far creating a perfectly dark material, implying that this material is not a perfect blackbody. Therefore, you cannot properly infer that this object will absorb all incident radiation."
"D"," Choice (A) is wrong, since there is no reason that one cannot produce original research by using techniques developed by someone else. (B) may be true, but this is not implied by the use of the word borrowing, since all you know is that one technique from evolutionary biology proved helpful to research in linguistics; this is compatible with the two areas having no common features. (C) is wrong, since the fact that methods from outside fields can help make progress in linguistics does not show that such progress cannot be made by other means. (D) is correct: research methods developed in evolutionary biology can lead to results in linguistics. (E) is the opposite of what the passage tells you."
"","But given that some language is spoken by virtually all human beings, it would be strange if it did not reflect cognitive universals. While it may be tempting to select the second sentence of the passage, this sentence does not give any support for universalism; it only tells you the grounds on which Chomsky came to a universalist view. On the other hand, the penultimate sentence of the passage does provide support for universalism by noting that it is likely that all languages reflect features innate to human thinking, since virtually all human beings speak some language."
"B"," Choice (A) is wrong, since the passage gives examples of non-empirical ways to support universalism. (B) is correct: Grayâ€™s team claims their research casts doubt on Chomskyâ€™s theoretical conclusions. (C) may or may not be true, but the passage only points to evidence of features that do not co-vary. (D) is wrong: you know that Grayâ€™s team found no evidence of the existence of family- invariant rules, but this does not prove that there are no such rules. (E) is wrong: Chomsky argued that universalism is the â€œbest explanationâ€ for the speed at which children learn a language, but that does not mean that no other explanations are possible."
"B"," The passage highlights two key points as they relate to each other: the two competing theories of the universe and Hubbleâ€™s discovery that the universe is expanding. The correct answer, (B), highlights both of these points and their relation to each other. (A) and (C) highlight only one of these points each. (D) describes Hubbleâ€™s law, which does not fully capture the main idea. (E) is not an idea presented in the passage, and therefore cannot be the main idea."
"E"," The passage states that, Milton Humason, a fellow astronomer, helped Hubble to calculate the starsâ€™ relative velocities to Earth, but nowhere in the passage does it say that Hubble deduced the velocity of Earth or the starsâ€™ absolute velocities. (A) is mentioned at the beginning of the second paragraph when the author states that, Using this relation and years of observing. (B) is mentioned in the first and fourth sentences of the second paragraph. (C) is stated in the second to last sentence of the second paragraph. Finally, (D) is addressed in the second and third sentences of the second paragraph."
"AB"," The passage states that Hubbleâ€™s experiment was proof that you do not live in a steady-state universe, therefore it must be true that the steady-state universe theory does not allow for an expanding universe, and the first statement can be inferred properly. The passage also states that the speed at which objects are moving away from each other in space increases with an increasing distance between the objects. From this, you can properly infer that as the distance between two objects decreases, the speed at which they move apart must decrease. Thus, the second statement can be properly inferred. Finally, the third statement incorrectly assumes that once the steady-state universe theory was disproved, the Big Bang was the only theory that remained. The first sentence of the passage states that most physicists believed in one of the two theories, leaving the possibility of many more theories that might still agree with Hubbleâ€™s discovery."
"A"," The argument of the passage dismisses the assumption that the gods determine destiny by pointing out that they act â€œpolitically,â€ and their agendas often conflict, so that they could not formulate a â€œmaster plan.â€ But if the gods had a common goal, then this objection would no longer apply. On the other hand, if the agendas of the gods coincided with the demands of fate, that wouldnâ€™t support the idea that the gods were in charge of fate, so (B) would not support the assumption. If Homer and Hesiod disagreed about the motives and agendas of the gods, as (C) claims, that would not undermine the view that for both authors fate is beyond the gods. Nor would the claim that destiny would be fulfilled regardless of what the gods did â€” choice (D) â€” or the idea that the gods and mortals can make their own decisions, so long as these decisions ultimately led to the fulfillment of destiny."
"B"," This is the most common sense of the term unbiased, and is the only one that fits in this context. (A) is clearly wrong since you are told that the role of the gods is a motif in the Histories. Since Herodotus provides an account of conflicts in the Hellenic world, (C) is wrong. (D) is wrong since you are told that the concept of destiny is part of Herodotusâ€™s history, so the actions of people and states by themselves cannot explain the events involved. As for (E), there is no indication that the histories were meant to challenge anyoneâ€™s sensibilities."
"ABC"," The first statement paraphrases the claim that the gods act within certain boundaries, while the second statement paraphrases the claim that they do so to accomplish his or her own agenda. The third statement is the main point of the passage: that the gods act as agents of destiny which they do not themselves control."
"C"," Chemical blockers scatter, or disperse, light waves. Chemical absorbers use them to promote electrons which then release them as light waves with a longer wavelength as they return to their ground energy state. (A) makes a reference to lightening and darkening light waves, neither of which is mentioned in the passage. (B) and (D) refer to converting light waves to radiation, which is impossible since light waves are already radiation. And absorbers absorb the radiation into their molecular structure, not into the skin as in (E)."
"D"," The chromophores absorb light in the 290â€“320 nm range and use it to promote (or move up) electrons between energy levels. Since light with wavelengths of 300 nm falls in this range, their electrons should move up in energy levels when exposed to it. (C) would be correct if not for the range given: you donâ€™t know how chromophores react to light above 320 nm. (B) is the exact opposite of what you are looking for. (A) applies to physical blockers but not to chemical absorbers."
""," In order to select a chromophore for a particular sunscreen, you would need to know which light waves the sunscreen needs to block and which chromophore would block those waves. This sentence tells you which feature of a chromophore determines which light waves it absorbs. The next sentence in the passage might seem like a good match, but it only tells you how to select a chromophore that would absorb UVB radiation, not UVA radiation."
"C"," The first statement is not true, because you are told For all we know, the story may have been Christianized in its oral form long before the poet set it into writing. The second statement is incorrect because you cannot make a leap from The story of Sir Gawain and the Green Knight has its foundation in Arthurian legend to Sir Gawain was a knight in King Arthurâ€™s court. The third statement is true, and a good match for the final sentence of the passage, which tells you that you do not know whether the tale is a pagan interpretation of Christian ideals or an externally imposed Christianization of pagan codes of behavior."
"E"," Choices (C) and (D) are directly contradicted in the passages. Nothing suggests that the religious outlook of the interpreter influences their interpretation of the story, so (A) is also wrong.(B) is too strong: the passage only states that, according to its interpretation of the story, Gawainâ€™s motives are not Christian. But this doesnâ€™t show that they could not be. (E), on the other hand, follows directly from the claim that while Gawainâ€™s actions and words are Christian, his motives are not."
"B"," The theory in the final sentence is that the poet associates Gawain with a pagan symbol and then portrays his â€œChristianâ€ virtues as superficial in order to criticize the pagan interpretation of Christianity. Choice (B), if true, would show that the poet was, at very least, inconsistent in this message (or, possibly, the part about Gawain being superficial in his virtues is really just about Gawain.) Choice (A) is true and described in the passage, so it would not â€œundermineâ€ the theory. Choices (C), (D), and (E) do not address the interplay between paganism and Christianity and thus have no bearing on the theory."
"AC"," Since Astyages reacted to his first dream by altering the marriage arrangements for his daughter (in order to select a less threatening husband), you can infer he believed her husband could be a threat. And since he intentionally selected a Persian rather than a Median, you can infer that he thought a Persian would be less of a threat. However, although you are told that Astyagesâ€™ dream was interpreted ominously by the Magi and that as a consequence, he pursued a course of action (indicating that this time, he was influenced by the Magi), you donâ€™t know that he thought it was â€œalwaysâ€ best to obey the Magi, nor is it clear that the Magi made â€œrecommendations.â€ Watch out for extreme language."
"A"," One of the two mistakes referred to in the passage was marrying Mandane to Cambyses. But if her son would have deposed Astyages even if he had had a different father, then altering what would have been the normal treatment of her marriage was not a mistake that led to Astyagesâ€™s downfall."
"B"," The passage makes the case that Bierstadtâ€™s work, which is called optimistic and gaudy, was no longer suited for the prevailing trends in art in American after the war. The optimism that once characterized American preferences is now â€œtemperedâ€ by the â€œhorrors of war.â€ In other words, Americans are beginning to take a more realistic approach to life, in a way that is sadly reflective of the disastrous things that can befall a country. Their attitude, in other words, is one of somber realism. Donâ€™t get misled into picking prideful idealism by the fact that the passage mentions American pride. The passage does not imply that there was anything idealistic about the new American attitudes after the Civil War. (A) may also be tempting but the author never makes any sort of claim as to whether the new American attitudes are misguided."
"E"," A central thesis of the passage is that the same elements that initially made Bierstadtâ€™s work popular eventually contributed to its downfall. These elements were, in short, an emphasis on size and quantity rather than emotionality. The quoted phrase is a criticism of his work to this effect, providing a specific example of the opinion of the time. (C) may be tempting, but this phrase may or may not be the opinion of an expert, plus â€œproviding expert testimonyâ€ is not the best description for the purpose of the phrase."
"C"," You are told that Bierstadt â€œdeveloped a fixed style that was most easily recognizable for its sizeâ€ (A), that he had an â€œability to represent the optimistic feeling in Americaâ€ (B), that he â€œdeliberately appealed to those rich patronsâ€ (D), and that patrons could purchase a â€œhyperbolized replica of a Western vistaâ€ (E). The increasing attention to â€œsubdued appreciation for the details of American lifeâ€ is mentioned in the second paragraph as a trend that worked against Bierstadt."
